#,,,,,,,,,,,
# Results on Tuesday December 12 2017 12:17:01 UTC.,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5,,,,,,,,,,
# Design number was non-random = 0,,,,,,,,,,,
#,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,175,1,exp3-1,51,Pick a picture,1,1,4837,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,190,0,f,62,1,The visitor saw the shark which was swimming very quickly in the aquarium.,4545,FALSE,The visitor saw the shark which was swimming very quickly in the aquarium.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,190,1,f,62,Pick a picture,2,1,5711,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,54,0,exp1-2,12,1,After the nurse washed%2C the child in the hospital sat on the chair.,3253,FALSE,After the nurse washed%2C the child in the hospital sat on the chair.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,54,1,exp1-2,12,Pick a picture,2,0,5210,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,230,0,f,102,1,The woman washed her hair very quickly while Edward had a nap.,3445,FALSE,The woman washed her hair very quickly while Edward had a nap.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,230,1,f,102,Pick a picture,1,1,9205,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,38,0,exp1-2,8,1,After Emily dressed%2C the boy in the house watched the television.,3198,FALSE,After Emily dressed%2C the boy in the house watched the television.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,38,1,exp1-2,8,Pick a picture,1,1,2004,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,225,0,f,97,1,The child played by rolling just one ball near the house.,5097,FALSE,The child played by rolling just one ball near the house.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,225,1,f,97,Pick a picture,1,1,942,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,170,0,exp3-2,48,1,Katie saw the window which the boy broke the toy beside during the weekend.,10209,FALSE,Katie saw the window which the boy broke the toy beside during the weekend.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,170,1,exp3-2,48,Pick a picture,2,1,2426,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,208,0,f,80,1,The policeman said that he met the woman with glasses last night.,3944,FALSE,The policeman said that he met the woman with glasses last night.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,208,1,f,80,Pick a picture,2,1,2198,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,32,0,exp1-4,6,1,After the parents kissed%2C the child in the kitchen ate some chocolate.,2905,FALSE,After the parents kissed%2C the child in the kitchen ate some chocolate.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,32,1,exp1-4,6,Pick a picture,1,1,2116,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,220,0,f,92,1,The child threw the ball very quickly in the small park.,2830,FALSE,The child threw the ball very quickly in the small park.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,220,1,f,92,Pick a picture,1,1,1423,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,134,0,exp2-3,34,1,The criminal noticed the car which the guard watched very carefully during the evening.,13352,FALSE,The criminal noticed the car which the guard watched very carefully during the evening.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,134,1,exp2-3,34,Pick a picture,1,0,7661,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,193,0,f,65,1,The father saw that some apples were on the shelf.,2893,FALSE,The father saw that some apples were on the shelf.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,193,1,f,65,Pick a picture,2,1,1646,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,97,0,exp1-1,23,1,After the mother washed the child in the house watched the television.,6644,FALSE,After the mother washed the child in the house watched the television.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,97,1,exp1-1,23,Pick a picture,1,0,1980,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,232,0,f,104,1,The trendy student who took the exam noticed that the old teacher had a cellphone.,6067,FALSE,The trendy student who took the exam noticed that the old teacher had a cellphone.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,232,1,f,104,Pick a picture,1,1,2290,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,65,0,exp1-1,15,1,After the grandmother dressed the child in the bedroom looked at the clock.,3480,FALSE,After the grandmother dressed the child in the bedroom looked at the clock.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,65,1,exp1-1,15,Pick a picture,1,0,1305,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,206,0,f,78,1,The child heard that the grandmother kissed the grandfather before going to sleep.,2871,FALSE,The child heard that the grandmother kissed the grandfather before going to sleep.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,206,1,f,78,Pick a picture,2,1,5536,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,179,0,exp3-1,53,1,Sophia saw the cup which the boy dropped the book beside that day.,11041,FALSE,Sophia saw the cup which the boy dropped the book beside that day.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,179,1,exp3-1,53,Pick a picture,2,0,1563,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,184,0,f,56,1,When the man ate the spaghetti at lunch the waitress politely served another customer.,3865,FALSE,When the man ate the spaghetti at lunch the waitress politely served another customer.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,184,1,f,56,Pick a picture,2,1,2385,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,27,0,exp1-3,5,1,After the lady washed the boy in the house cleaned the plate.,3115,FALSE,After the lady washed the boy in the house cleaned the plate.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,27,1,exp1-3,5,Pick a picture,2,0,2125,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,204,0,f,76,1,The neighbour patted the cat which the dog licked in the garden.,6431,FALSE,The neighbour patted the cat which the dog licked in the garden.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,204,1,f,76,Pick a picture,2,1,4279,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,17,0,exp1-1,3,1,After the bear scratched the lion in the forest climbed the tree.,5006,FALSE,After the bear scratched the lion in the forest climbed the tree.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,17,1,exp1-1,3,Pick a picture,2,0,3846,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,233,0,f,105,1,The lady who hated accessories saw her boyfriend wearing the camera.,3651,FALSE,The lady who hated accessories saw her boyfriend wearing the camera.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,233,1,f,105,Pick a picture,1,1,2309,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,107,0,exp2-3,25,1,The cameraman saw the helicopter which the soldier attacked very swiftly during the war.,4189,FALSE,The cameraman saw the helicopter which the soldier attacked very swiftly during the war.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,107,1,exp2-3,25,Pick a picture,2,0,4585,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,231,0,f,103,1,The boy who hid behind the tree saw Linda watering the flower.,3187,FALSE,The boy who hid behind the tree saw Linda watering the flower.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,231,1,f,103,Pick a picture,2,0,1658,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,153,0,exp2-1,41,1,The commander saw the tank which the soldier shot very quickly from during the weekend.,6236,FALSE,The commander saw the tank which the soldier shot very quickly from during the weekend.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,153,1,exp2-1,41,Pick a picture,1,1,3759,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,186,0,f,58,1,While the dog sniffed the flower in the park%2C the child played with the ball quite happily.,4274,FALSE,While the dog sniffed the flower in the park%2C the child played with the ball quite happily.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,186,1,f,58,Pick a picture,2,1,1769,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,159,0,exp3-1,43,1,The teacher saw the apple which the student drew the banana beside earlier that day.,5141,FALSE,The teacher saw the apple which the student drew the banana beside earlier that day.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,159,1,exp3-1,43,Pick a picture,1,0,7479,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,216,0,f,88,1,The child in the house saw the cat which was sleeping very quietly.,5704,FALSE,The child in the house saw the cat which was sleeping very quietly.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,216,1,f,88,Pick a picture,1,1,1872,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,59,0,exp1-3,13,1,After the two brothers hugged their mother at the station ate some cookies.,4747,FALSE,After the two brothers hugged their mother at the station ate some cookies.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,59,1,exp1-3,13,Pick a picture,1,0,1990,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,196,0,f,68,1,The shop assistant noticed that two cups were on the table in the store.,4475,FALSE,The shop assistant noticed that two cups were on the table in the store.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,196,1,f,68,Pick a picture,2,1,1052,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,91,0,exp1-3,21,1,After the old lady dressed the boy in the bedroom checked the time.,3771,FALSE,After the old lady dressed the boy in the bedroom checked the time.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,91,1,exp1-3,21,Pick a picture,1,0,1402,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,229,0,f,101,1,The bear attacked by the lion climbed the tree very quickly.,3529,FALSE,The bear attacked by the lion climbed the tree very quickly.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,229,1,f,101,Pick a picture,1,1,4113,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,152,0,exp2-3,40,1,The lady saw the bus which the spy watched completely silently during the evening.,842,FALSE,The lady saw the bus which the spy watched completely silently during the evening.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,152,1,exp2-3,40,Pick a picture,1,0,2701,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,223,0,f,95,1,The old woman made the cake very quickly while eating the bread rolls.,4176,FALSE,The old woman made the cake very quickly while eating the bread rolls.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,223,1,f,95,Pick a picture,1,1,1688,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,22,0,exp1-2,4,1,After the parents hugged%2C the child in the park sat on the bench.,2971,FALSE,After the parents hugged%2C the child in the park sat on the bench.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,22,1,exp1-2,4,Pick a picture,1,1,9409,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,185,0,f,57,1,When Jacob opened the door%2C the dog ran out very quickly.,4591,FALSE,When Jacob opened the door%2C the dog ran out very quickly.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,185,1,f,57,Pick a picture,2,1,2208,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,178,0,exp3-2,52,1,Jack found the bicycle beside which the mechanic repaired the car during the morning.,11339,FALSE,Jack found the bicycle beside which the mechanic repaired the car during the morning.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,178,1,exp3-2,52,Pick a picture,1,1,1973,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,187,0,f,59,1,The girl looked at the puddle to pass the time.,2631,FALSE,The girl looked at the puddle to pass the time.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,187,1,f,59,Pick a picture,2,1,1894,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,130,0,exp2-2,33,1,Elisa noticed the truck from which the policeman watched very quietly earlier that morning.,4187,FALSE,Elisa noticed the truck from which the policeman watched very quietly earlier that morning.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,130,1,exp2-2,33,Pick a picture,2,1,1526,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,217,0,f,89,1,The boy broke the window while the girl climbed the tree.,4271,FALSE,The boy broke the window while the girl climbed the tree.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,217,1,f,89,Pick a picture,1,1,2078,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,121,0,exp2-2,30,1,The daughter saw the towel near which the father washed very quickly that morning.,4885,FALSE,The daughter saw the towel near which the father washed very quickly that morning.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,121,1,exp2-2,30,Pick a picture,1,0,4033,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,212,0,f,84,1,The trendy student who had a cellphone walked by the old teacher with the textbook.,4436,FALSE,The trendy student who had a cellphone walked by the old teacher with the textbook.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,212,1,f,84,Pick a picture,1,1,1699,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,126,0,exp2-1,32,1,Ellie observed the dog which the neighbour walked really happily towards during the morning.,4908,FALSE,Ellie observed the dog which the neighbour walked really happily towards during the morning.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,126,1,exp2-1,32,Pick a picture,1,0,1945,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,213,0,f,85,1,The son bit the sandwich while his mother took a nap.,2940,FALSE,The son bit the sandwich while his mother took a nap.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,213,1,f,85,Pick a picture,1,1,1323,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,112,0,exp2-2,27,1,The lady looked at the bench from which the workman moved very slowly during lunch.,8827,FALSE,The lady looked at the bench from which the workman moved very slowly during lunch.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,112,1,exp2-2,27,Pick a picture,2,1,3141,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,194,0,f,66,1,The mother held just one tomato in the kitchen.,2638,FALSE,The mother held just one tomato in the kitchen.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,194,1,f,66,Pick a picture,1,0,1359,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,166,0,exp3-2,46,1,Luke saw the flower near which the girl drew the tree very happily.,6727,FALSE,Luke saw the flower near which the girl drew the tree very happily.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,166,1,exp3-2,46,Pick a picture,2,1,1147,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,215,0,f,87,1,Tom cleaned the towel while his girlfriend slept at the desk.,2910,FALSE,Tom cleaned the towel while his girlfriend slept at the desk.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,215,1,f,87,Pick a picture,1,1,1611,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,81,0,exp1-1,19,1,After the lady woke up her boyfriend in the flat drank a cup of tea.,2981,FALSE,After the lady woke up her boyfriend in the flat drank a cup of tea.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,81,1,exp1-1,19,Pick a picture,2,1,3296,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,183,0,f,55,1,While the cat ate the food in the kitchen the man slept very quietly.,3275,FALSE,While the cat ate the food in the kitchen the man slept very quietly.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,183,1,f,55,Pick a picture,2,1,1612,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,117,0,exp2-1,29,1,Jacob saw the desk which the lady moved quite carefully from after writing an email.,10282,FALSE,Jacob saw the desk which the lady moved quite carefully from after writing an email.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,117,1,exp2-1,29,Pick a picture,1,0,1499,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,188,0,f,60,1,The decorator painted the wall which was near the truck very quickly.,4101,FALSE,The decorator painted the wall which was near the truck very quickly.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,188,1,f,60,Pick a picture,2,1,1471,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,144,0,exp2-1,38,1,The king saw the castle which the men attacked very bravely from during the battle.,4157,FALSE,The king saw the castle which the men attacked very bravely from during the battle.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,144,1,exp2-1,38,Pick a picture,1,1,3991,
1519133974,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,198,0,f,70,1,Grace wore the skirt to the party in town last weekend.,4594,FALSE,Grace wore the skirt to the party in town last weekend.
1519133974,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,198,1,f,70,Pick a picture,2,1,1341,
#,,,,,,,,,,,
# Results on Thursday February 22 2018 10:17:39 UTC.,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5,,,,,,,,,,
# Design number was non-random = 39,,,,,,,,,,,
#,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,
1519294659,49de413ab45774f71b0bc07c2cd5c655,Form,3,0,intro,NULL,name,25,,,
1519294659,49de413ab45774f71b0bc07c2cd5c655,Form,3,0,intro,NULL,age,40,,,
1519294659,49de413ab45774f71b0bc07c2cd5c655,Form,3,0,intro,NULL,_REACTION_TIME_,32694,,,
# The lines below this comment are in groups of 2.,,,,,,,,,,,
# The formats of the lines in each of these groups are as follows:,,,,,,,,,,,
#,,,,,,,,,,,
# Line 1:,,,,,,,,,,,
#     Col. 1: Time results were received.,,,,,,,,,,,
#     Col. 2: MD5 hash of participant's IP address.,,,,,,,,,,,
#     Col. 3: Controller name.,,,,,,,,,,,
#     Col. 4: Item number.,,,,,,,,,,,
#     Col. 5: Element number.,,,,,,,,,,,
#     Col. 6: Type.,,,,,,,,,,,
#     Col. 7: Group.,,,,,,,,,,,
#     Col. 8: Word number.,,,,,,,,,,,
#     Col. 9: Word.,,,,,,,,,,,
#     Col. 10: Reading time.,,,,,,,,,,,
#     Col. 11: Newline?,,,,,,,,,,,
#     Col. 12: Sentence (or sentence MD5).,,,,,,,,,,,
# Line 2:,,,,,,,,,,,
#     Col. 1: Time results were received.,,,,,,,,,,,
#     Col. 2: MD5 hash of participant's IP address.,,,,,,,,,,,
#     Col. 3: Controller name.,,,,,,,,,,,
#     Col. 4: Item number.,,,,,,,,,,,
#     Col. 5: Element number.,,,,,,,,,,,
#     Col. 6: Type.,,,,,,,,,,,
#     Col. 7: Group.,,,,,,,,,,,
#     Col. 8: Sentence.,,,,,,,,,,,
#     Col. 9: Chosen picture (Starting from 1).,,,,,,,,,,,
#     Col. 10: Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,
#     Col. 11: Time taken to answer.,,,,,,,,,,,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,5,0,practice,NULL,1,Someone looked at the airplane flying in the sky yesterday morning.,3418,FALSE,Someone looked at the airplane flying in the sky yesterday morning.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,5,1,practice,NULL,Pick a picture,1,1,2185,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,6,0,practice,NULL,1,Alice noticed that there was a puddle in front of her.,3652,FALSE,Alice noticed that there was a puddle in front of her.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,6,1,practice,NULL,Pick a picture,2,0,1981,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,7,0,practice,NULL,1,Two students with school uniforms were walking slowly in the classroom,4356,FALSE,Two students with school uniforms were walking slowly in the classroom
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,7,1,practice,NULL,Pick a picture,2,0,1947,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,8,0,practice,NULL,1,There were more than one apple on the shelf.,2284,FALSE,There were more than one apple on the shelf.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,8,1,practice,NULL,Pick a picture,2,0,1232,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,168,0,exp3-2,47,1,Anna looked at the table near which the man carried the chair quite hastily.,5285,FALSE,Anna looked at the table near which the man carried the chair quite hastily.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,168,1,exp3-2,47,Pick a picture,2,1,2284,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,196,0,f,68,1,The shop assistant noticed that two cups were on the table in the store.,3452,FALSE,The shop assistant noticed that two cups were on the table in the store.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,196,1,f,68,Pick a picture,2,1,827,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,160,0,exp3-2,43,1,The teacher saw the apple beside which the student drew the banana earlier that day.,7697,FALSE,The teacher saw the apple beside which the student drew the banana earlier that day.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,160,1,exp3-2,43,Pick a picture,1,0,3120,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,227,0,f,99,1,George put the headphones on the chair and went out for dinner.,4658,FALSE,George put the headphones on the chair and went out for dinner.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,227,1,f,99,Pick a picture,1,1,1100,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,181,0,exp3-1,54,1,Monica saw the wall which the child touched the chair beside earlier that day.,7559,FALSE,Monica saw the wall which the child touched the chair beside earlier that day.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,181,1,exp3-1,54,Pick a picture,2,0,2763,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,228,0,f,100,1,The mouse followed the cat which was walking on the road.,4318,FALSE,The mouse followed the cat which was walking on the road.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,228,1,f,100,Pick a picture,1,1,2332,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,169,0,exp3-1,48,1,Katie saw the window which the boy broke the toy beside during the weekend.,6384,FALSE,Katie saw the window which the boy broke the toy beside during the weekend.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,169,1,exp3-1,48,Pick a picture,2,1,4348,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,184,0,f,56,1,When the man ate the spaghetti at lunch the waitress politely served another customer.,6700,FALSE,When the man ate the spaghetti at lunch the waitress politely served another customer.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,184,1,f,56,Pick a picture,2,1,2248,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,98,0,exp1-2,23,1,After the mother washed%2C the child in the house watched the television.,3869,FALSE,After the mother washed%2C the child in the house watched the television.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,98,1,exp1-2,23,Pick a picture,2,1,2550,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,233,0,f,105,1,The lady who hated accessories saw her boyfriend wearing the camera.,3998,FALSE,The lady who hated accessories saw her boyfriend wearing the camera.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,233,1,f,105,Pick a picture,1,1,2825,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,71,0,exp1-3,16,1,After the two girls hugged their father at the station drank some lemonade.,5718,FALSE,After the two girls hugged their father at the station drank some lemonade.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,71,1,exp1-3,16,Pick a picture,2,1,2864,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,217,0,f,89,1,The boy broke the window while the girl climbed the tree.,3003,FALSE,The boy broke the window while the girl climbed the tree.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,217,1,f,89,Pick a picture,1,1,1203,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,103,0,exp1-3,24,1,After the parents kissed their daughter in the hospital sat down on the sofa.,5601,FALSE,After the parents kissed their daughter in the hospital sat down on the sofa.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,103,1,exp1-3,24,Pick a picture,1,0,1730,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,231,0,f,103,1,The boy who hid behind the tree saw Linda watering the flower.,3955,FALSE,The boy who hid behind the tree saw Linda watering the flower.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,231,1,f,103,Pick a picture,1,1,2120,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,87,0,exp1-3,20,1,After the parents kissed their child in the bedroom ate some biscuits.,4421,FALSE,After the parents kissed their child in the bedroom ate some biscuits.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,87,1,exp1-3,20,Pick a picture,1,0,2851,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,213,0,f,85,1,The son bit the sandwich while his mother took a nap.,4368,FALSE,The son bit the sandwich while his mother took a nap.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,213,1,f,85,Pick a picture,1,1,1217,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,149,0,exp2-3,39,1,The captain noticed the ship which the enemy attacked very swiftly during the war.,4135,FALSE,The captain noticed the ship which the enemy attacked very swiftly during the war.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,149,1,exp2-3,39,Pick a picture,2,1,2352,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,187,0,f,59,1,The girl looked at the puddle to pass the time.,2703,FALSE,The girl looked at the puddle to pass the time.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,187,1,f,59,Pick a picture,2,1,1469,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,29,0,exp1-1,6,1,After the parents kissed the child in the kitchen ate some chocolate.,6830,FALSE,After the parents kissed the child in the kitchen ate some chocolate.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,29,1,exp1-1,6,Pick a picture,1,1,3005,
1519294659,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,197,0,f,69,1,Amelia stood by the wall while the room was cleaned that day.,5447,FALSE,Amelia stood by the wall while the room was cleaned that day.
1519294659,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,197,1,f,69,Pick a picture,2,1,2060,
